frame_id,scenario,timestamp,detection_latency_ms,fps,object_count
1509,S2,2026-06-09T14:39:59.515Z,12.19,50.5,1
1510,S2,2026-06-09T14:39:59.531Z,11.94,50.5,1
1511,S2,2026-06-09T14:39:59.548Z,12.13,50.5,1
1512,S2,2026-06-09T14:39:59.565Z,11.07,50.5,1
1513,S2,2026-06-09T14:39:59.582Z,11.99,50.5,1
1514,S2,2026-06-09T14:39:59.598Z,12.00,50.5,1
1515,S2,2026-06-09T14:39:59.615Z,10.89,50.5,1
1516,S2,2026-06-09T14:39:59.632Z,11.95,50.5,1
1517,S2,2026-06-09T14:39:59.648Z,10.93,50.5,1
1518,S2,2026-06-09T14:39:59.677Z,24.53,50.5,1
1519,S2,2026-06-09T14:39:59.698Z,11.14,50.5,1
1520,S2,2026-06-09T14:39:59.715Z,12.12,53.8,1
1521,S2,2026-06-09T14:39:59.732Z,12.12,53.8,1
1522,S2,2026-06-09T14:39:59.749Z,11.12,53.8,1
1523,S2,2026-06-09T14:39:59.765Z,10.81,53.8,1
1524,S2,2026-06-09T14:39:59.782Z,11.36,53.8,1
1525,S2,2026-06-09T14:39:59.798Z,12.07,53.8,1
1526,S2,2026-06-09T14:39:59.815Z,11.14,53.8,1
1527,S2,2026-06-09T14:39:59.831Z,11.58,53.8,1
1528,S2,2026-06-09T14:39:59.848Z,10.88,53.8,1
1529,S2,2026-06-09T14:39:59.865Z,12.31,53.8,1
1530,S2,2026-06-09T14:39:59.882Z,10.95,53.8,1
1531,S2,2026-06-09T14:39:59.898Z,10.82,53.8,1
1532,S2,2026-06-09T14:39:59.915Z,10.69,53.8,1
1533,S2,2026-06-09T14:39:59.932Z,11.93,53.8,1
1534,S2,2026-06-09T14:39:59.948Z,11.04,53.8,1
1535,S2,2026-06-09T14:39:59.965Z,12.09,53.8,1
1536,S2,2026-06-09T14:39:59.982Z,11.44,53.8,1
1537,S2,2026-06-09T14:39:59.998Z,11.02,53.8,1
1538,S2,2026-06-09T14:40:00.027Z,24.58,53.8,1
1539,S2,2026-06-09T14:40:00.048Z,11.99,53.8,1
1540,S2,2026-06-09T14:40:00.065Z,10.93,53.8,1
1541,S2,2026-06-09T14:40:00.082Z,11.99,53.8,1
1542,S2,2026-06-09T14:40:00.098Z,11.81,53.8,1
1543,S2,2026-06-09T14:40:00.115Z,10.86,53.8,1
1544,S2,2026-06-09T14:40:00.132Z,12.37,53.8,1
1545,S2,2026-06-09T14:40:00.148Z,12.03,53.8,1
1546,S2,2026-06-09T14:40:00.165Z,11.95,53.8,1
1547,S2,2026-06-09T14:40:00.182Z,11.03,53.8,1
1548,S2,2026-06-09T14:40:00.199Z,12.22,53.8,1
1549,S2,2026-06-09T14:40:00.215Z,11.04,53.8,1
1550,S2,2026-06-09T14:40:00.232Z,12.09,53.8,1
1551,S2,2026-06-09T14:40:00.248Z,11.81,53.8,1
1552,S2,2026-06-09T14:40:00.265Z,12.13,53.8,1
1553,S2,2026-06-09T14:40:00.294Z,23.56,53.8,1
1554,S2,2026-06-09T14:40:00.315Z,10.99,53.8,1
1555,S2,2026-06-09T14:40:00.332Z,10.85,53.8,1
1556,S2,2026-06-09T14:40:00.348Z,12.08,53.8,1
1557,S2,2026-06-09T14:40:00.365Z,11.01,53.8,1
1558,S2,2026-06-09T14:40:00.382Z,12.06,53.8,1
1559,S2,2026-06-09T14:40:00.398Z,12.09,53.8,1
1560,S2,2026-06-09T14:40:00.415Z,11.02,53.8,1
1561,S2,2026-06-09T14:40:00.432Z,10.94,53.8,1
1562,S2,2026-06-09T14:40:00.448Z,11.75,53.8,1
1563,S2,2026-06-09T14:40:00.465Z,11.01,53.8,1
1564,S2,2026-06-09T14:40:00.482Z,11.06,53.8,1
1565,S2,2026-06-09T14:40:00.498Z,11.64,53.8,1
1566,S2,2026-06-09T14:40:00.515Z,10.91,53.8,1
1567,S2,2026-06-09T14:40:00.532Z,11.97,53.8,1
1568,S2,2026-06-09T14:40:00.548Z,10.79,53.8,1
1569,S2,2026-06-09T14:40:00.565Z,11.95,53.8,1
1570,S2,2026-06-09T14:40:00.582Z,12.00,53.8,1
1571,S2,2026-06-09T14:40:00.598Z,12.04,53.8,1
1572,S2,2026-06-09T14:40:00.615Z,11.03,53.8,1
1573,S2,2026-06-09T14:40:00.632Z,10.88,53.8,1
1574,S2,2026-06-09T14:40:00.648Z,11.90,53.8,1
1575,S2,2026-06-09T14:40:00.665Z,11.05,53.8,1
1576,S2,2026-06-09T14:40:00.682Z,12.15,53.8,1
1577,S2,2026-06-09T14:40:00.698Z,10.87,53.8,1
1578,S2,2026-06-09T14:40:00.715Z,12.30,58.0,1
1579,S2,2026-06-09T14:40:00.732Z,11.30,58.0,1
1580,S2,2026-06-09T14:40:00.748Z,13.46,58.0,1
1581,S2,2026-06-09T14:40:00.765Z,10.79,58.0,1
1582,S2,2026-06-09T14:40:00.782Z,12.06,58.0,1
1583,S2,2026-06-09T14:40:00.799Z,11.14,58.0,1
1584,S2,2026-06-09T14:40:00.815Z,11.16,58.0,1
1585,S2,2026-06-09T14:40:00.832Z,11.84,58.0,1
1586,S2,2026-06-09T14:40:00.848Z,10.71,58.0,1
1587,S2,2026-06-09T14:40:00.865Z,12.23,58.0,1
1588,S2,2026-06-09T14:40:00.882Z,11.11,58.0,1
1589,S2,2026-06-09T14:40:00.899Z,11.14,58.0,1
1590,S2,2026-06-09T14:40:00.915Z,12.49,58.0,1
1591,S2,2026-06-09T14:40:00.932Z,11.33,58.0,1
1592,S2,2026-06-09T14:40:00.948Z,13.39,58.0,1
1593,S2,2026-06-09T14:40:00.965Z,11.07,58.0,1
1594,S2,2026-06-09T14:40:00.982Z,11.90,58.0,1
1595,S2,2026-06-09T14:40:01.011Z,23.51,58.0,1
1596,S2,2026-06-09T14:40:01.032Z,12.23,58.0,1
1597,S2,2026-06-09T14:40:01.049Z,10.89,58.0,1
1598,S2,2026-06-09T14:40:01.078Z,24.51,58.0,1
1599,S2,2026-06-09T14:40:01.098Z,11.90,58.0,1
1600,S2,2026-06-09T14:40:01.115Z,10.90,58.0,1
1601,S2,2026-06-09T14:40:01.132Z,11.87,58.0,1
1602,S2,2026-06-09T14:40:01.161Z,23.40,58.0,1
1603,S2,2026-06-09T14:40:01.182Z,11.89,58.0,1
1604,S2,2026-06-09T14:40:01.199Z,11.04,58.0,1
1605,S2,2026-06-09T14:40:01.215Z,11.87,58.0,1
1606,S2,2026-06-09T14:40:01.232Z,10.83,58.0,1
1607,S2,2026-06-09T14:40:01.249Z,12.04,58.0,1
1608,S2,2026-06-09T14:40:01.265Z,11.14,58.0,1
1609,S2,2026-06-09T14:40:01.282Z,12.02,58.0,1
1610,S2,2026-06-09T14:40:01.299Z,11.01,58.0,1
1611,S2,2026-06-09T14:40:01.315Z,12.10,58.0,1
1612,S2,2026-06-09T14:40:01.332Z,11.87,58.0,1
1613,S2,2026-06-09T14:40:01.349Z,10.98,58.0,1
1614,S2,2026-06-09T14:40:01.365Z,11.93,58.0,1
1615,S2,2026-06-09T14:40:01.382Z,11.02,58.0,1
1616,S2,2026-06-09T14:40:01.399Z,11.99,58.0,1
1617,S2,2026-06-09T14:40:01.415Z,11.00,58.0,1
1618,S2,2026-06-09T14:40:01.432Z,11.78,58.0,1
1619,S2,2026-06-09T14:40:01.449Z,11.22,58.0,1
1620,S2,2026-06-09T14:40:01.465Z,12.01,58.0,1
1621,S2,2026-06-09T14:40:01.482Z,10.94,58.0,1
1622,S2,2026-06-09T14:40:01.499Z,11.97,58.0,1
1623,S2,2026-06-09T14:40:01.515Z,11.85,58.0,1
1624,S2,2026-06-09T14:40:01.532Z,10.97,58.0,1
1625,S2,2026-06-09T14:40:01.549Z,12.01,58.0,1
1626,S2,2026-06-09T14:40:01.565Z,11.08,58.0,1
1627,S2,2026-06-09T14:40:01.582Z,10.90,58.0,1
1628,S2,2026-06-09T14:40:01.599Z,12.08,58.0,1
1629,S2,2026-06-09T14:40:01.615Z,12.03,58.0,1
1630,S2,2026-06-09T14:40:01.632Z,10.73,58.0,1
1631,S2,2026-06-09T14:40:01.649Z,10.98,58.0,1
1632,S2,2026-06-09T14:40:01.665Z,11.92,58.0,1
1633,S2,2026-06-09T14:40:01.682Z,11.28,58.0,1
1634,S2,2026-06-09T14:40:01.698Z,11.85,58.0,1
1635,S2,2026-06-09T14:40:01.715Z,10.94,57.0,1
1636,S2,2026-06-09T14:40:01.732Z,12.54,57.0,1
1637,S2,2026-06-09T14:40:01.749Z,12.12,57.0,1
1638,S2,2026-06-09T14:40:01.765Z,11.01,57.0,1
1639,S2,2026-06-09T14:40:01.782Z,10.79,57.0,1
1640,S2,2026-06-09T14:40:01.811Z,23.48,57.0,1
1641,S2,2026-06-09T14:40:01.832Z,10.86,57.0,1
1642,S2,2026-06-09T14:40:01.849Z,12.13,57.0,1
1643,S2,2026-06-09T14:40:01.878Z,23.49,57.0,1
1644,S2,2026-06-09T14:40:01.899Z,12.19,57.0,1
1645,S2,2026-06-09T14:40:01.915Z,11.04,57.0,1
1646,S2,2026-06-09T14:40:01.944Z,24.34,57.0,1
1647,S2,2026-06-09T14:40:01.966Z,11.17,57.0,1
1648,S2,2026-06-09T14:40:01.982Z,10.79,57.0,1
1649,S2,2026-06-09T14:40:01.999Z,12.03,57.0,1
1650,S2,2026-06-09T14:40:02.015Z,11.02,57.0,1
1651,S2,2026-06-09T14:40:02.032Z,11.79,57.0,1
1652,S2,2026-06-09T14:40:02.048Z,10.63,57.0,1
1653,S2,2026-06-09T14:40:02.065Z,12.12,57.0,1
1654,S2,2026-06-09T14:40:02.082Z,12.09,57.0,1
1655,S2,2026-06-09T14:40:02.099Z,10.78,57.0,1
1656,S2,2026-06-09T14:40:02.115Z,11.84,57.0,1
1657,S2,2026-06-09T14:40:02.132Z,10.80,57.0,1
1658,S2,2026-06-09T14:40:02.149Z,12.35,57.0,1
1659,S2,2026-06-09T14:40:02.165Z,11.66,57.0,1
1660,S2,2026-06-09T14:40:02.182Z,11.93,57.0,1
1661,S2,2026-06-09T14:40:02.211Z,23.49,57.0,1
1662,S2,2026-06-09T14:40:02.232Z,10.90,57.0,1
1663,S2,2026-06-09T14:40:02.249Z,11.20,57.0,1
1664,S2,2026-06-09T14:40:02.278Z,24.68,57.0,1
1665,S2,2026-06-09T14:40:02.299Z,12.16,57.0,1
1666,S2,2026-06-09T14:40:02.315Z,11.04,57.0,1
1667,S2,2026-06-09T14:40:02.332Z,11.91,57.0,1
1668,S2,2026-06-09T14:40:02.349Z,10.78,57.0,1
1669,S2,2026-06-09T14:40:02.365Z,11.20,57.0,1
1670,S2,2026-06-09T14:40:02.382Z,11.81,57.0,1
1671,S2,2026-06-09T14:40:02.399Z,10.93,57.0,1
1672,S2,2026-06-09T14:40:02.415Z,12.03,57.0,1
1673,S2,2026-06-09T14:40:02.432Z,10.85,57.0,1
1674,S2,2026-06-09T14:40:02.449Z,11.90,57.0,1
1675,S2,2026-06-09T14:40:02.478Z,24.37,57.0,1
1676,S2,2026-06-09T14:40:02.499Z,11.14,57.0,1
1677,S2,2026-06-09T14:40:02.515Z,10.72,57.0,1
1678,S2,2026-06-09T14:40:02.532Z,11.89,57.0,1
1679,S2,2026-06-09T14:40:02.549Z,11.10,57.0,1
1680,S2,2026-06-09T14:40:02.566Z,12.16,57.0,1
1681,S2,2026-06-09T14:40:02.582Z,10.88,57.0,1
1682,S2,2026-06-09T14:40:02.599Z,12.04,57.0,1
1683,S2,2026-06-09T14:40:02.628Z,23.45,57.0,1
1684,S2,2026-06-09T14:40:02.649Z,11.04,57.0,1
1685,S2,2026-06-09T14:40:02.666Z,12.43,57.0,1
1686,S2,2026-06-09T14:40:02.682Z,11.88,57.0,1
1687,S2,2026-06-09T14:40:02.699Z,10.74,57.0,1
1688,S2,2026-06-09T14:40:02.716Z,12.00,53.0,1
1689,S2,2026-06-09T14:40:02.732Z,10.90,53.0,1
1690,S2,2026-06-09T14:40:02.749Z,11.96,53.0,1
1691,S2,2026-06-09T14:40:02.766Z,12.04,53.0,1
1692,S2,2026-06-09T14:40:02.782Z,11.82,53.0,1
1693,S2,2026-06-09T14:40:02.811Z,23.28,53.0,1
1694,S2,2026-06-09T14:40:02.832Z,10.98,53.0,1
1695,S2,2026-06-09T14:40:02.849Z,10.83,53.0,1
1696,S2,2026-06-09T14:40:02.878Z,24.46,53.0,1
1697,S2,2026-06-09T14:40:02.899Z,12.11,53.0,1
1698,S2,2026-06-09T14:40:02.928Z,24.38,53.0,1
1699,S2,2026-06-09T14:40:02.949Z,12.48,53.0,1
1700,S2,2026-06-09T14:40:02.965Z,11.86,53.0,1
1701,S2,2026-06-09T14:40:02.982Z,11.06,53.0,1
1702,S2,2026-06-09T14:40:02.999Z,12.34,53.0,1
1703,S2,2026-06-09T14:40:03.028Z,24.48,53.0,1
1704,S2,2026-06-09T14:40:03.049Z,11.94,53.0,1
1705,S2,2026-06-09T14:40:03.078Z,24.38,53.0,1
1706,S2,2026-06-09T14:40:03.099Z,12.11,53.0,1
1707,S2,2026-06-09T14:40:03.116Z,11.14,53.0,1
